Age;Gender;Education Level;Job Title;Years of Experience;Salary
30;0;0;131;4;65000
26;0;0;131;1;35000
26;0;1;131;1;35000
29;0;2;131;4;65000
29;0;2;131;5;70000
36;0;2;131;7;85000
36;0;2;131;7;85000
36;0;2;131;7;85000
36;0;2;131;7;85000
36;0;2;131;7;85000
29;0;2;131;4;65000
29;0;2;131;5;70000
36;0;2;131;7;85000
36;0;2;131;7;85000
36;0;2;131;7;85000
36;0;2;131;7;85000
36;0;2;131;7;85000
27;0;2;131;2;50000
29;0;2;131;4;65000
29;0;2;131;3;60000
29;0;2;131;4;65000
29;0;2;131;3;60000
33;1;0;131;6;65000
36;1;0;131;10;100000
35;1;0;131;6;80000
34;1;0;131;4;65000
28;1;0;131;3;55000
33;1;0;131;5;70000
28;1;0;131;4;65000
33;1;0;131;5;70000
28;1;0;131;4;65000
33;1;0;131;5;70000
28;1;0;131;4;65000
33;1;0;131;5;70000
35;1;0;131;6;80000
34;1;0;131;4;65000
28;1;0;131;3;55000
33;1;0;131;5;70000
28;1;0;131;4;65000
33;1;0;131;5;70000
28;1;0;131;4;65000
33;1;0;131;5;70000
28;1;0;131;4;65000
33;1;0;131;5;70000
30;1;0;131;4;65000
29;1;0;131;3;60000
34;1;0;131;7;85000
30;1;0;131;5;70000
30;1;0;131;4;65000
29;1;0;131;3;60000
34;1;0;131;7;85000
30;1;0;131;5;70000
30;1;0;131;4;65000
25;1;1;131;2;45000
25;1;1;131;2;45000
28;1;2;131;5;80000
42;1;2;131;10;110000
30;1;2;131;4;65000
28;1;2;131;3;55000
42;1;2;131;10;110000
30;1;2;131;4;65000
28;1;2;131;3;55000
33;1;2;131;6;80000
32;1;2;131;6;80000
27;1;2;131;2;50000
34;1;2;131;8;90000
33;1;2;131;6;80000
32;1;2;131;6;80000
27;1;2;131;2;50000
34;1;2;131;8;90000
32;1;0;132;5;75000
34;1;2;133;8;90000
33;1;2;134;7;85000
50;1;0;135;25;250000
44;1;3;136;16;220000
52;1;3;137;24;250000
27;1;0;138;2;40000
28;1;0;139;2;40000
24;1;1;140;0;28000
24;1;1;140;0;28000
24;1;1;140;0;28000
24;1;1;140;0;28000
24;1;1;140;0;28000
27;1;;141;7;100000
52;1;2;142;20;200000
47;1;2;143;19;170000
45;1;2;144;19;180000
47;1;3;144;20;180000
48;1;2;145;21;175000
45;1;2;146;19;175000
25;1;0;147;0;35000
46;1;0;148;19;120000
30;1;0;149;2;50000
36;1;0;150;7;60000
26;1;0;151;1;35000
26;1;0;151;2;40000
31;1;0;151;4;50000
30;1;0;152;3;45000
28;1;0;153;2;40000
28;1;0;153;2;40000
29;1;0;153;15;40000
30;1;0;153;2;40000
33;1;0;153;4;60000
33;1;0;153;4;60000
33;1;0;153;4;60000
33;1;0;153;4;60000
29;1;0;154;15;35000
29;1;0;154;15;350
26;1;0;155;2;35000
36;1;0;156;7;60000
27;1;0;156;2;50000
27;1;0;156;2;50000
27;1;0;156;2;50000
27;1;0;156;2;50000
27;1;0;156;2;50000
27;1;0;156;2;50000
27;1;0;156;2;50000
27;1;0;156;2;50000
27;1;0;156;2;50000
27;1;0;156;2;50000
27;1;0;156;2;50000
27;1;0;156;2;50000
28;1;0;156;3;52000
28;1;0;156;3;52000
28;1;0;156;3;52000
28;1;0;156;3;52000
28;1;0;156;3;52000
28;1;0;156;3;52000
28;1;0;156;3;52000
28;1;0;156;3;52000
28;1;0;156;3;52000
28;1;0;156;3;52000
28;1;0;156;3;52000
28;1;0;156;3;52000
24;1;0;157;1;40000
32;1;0;158;4;65000
27;1;0;159;2;40000
32;1;0;159;4;65000
33;1;0;159;4;60000
33;1;0;159;4;60000
29;1;0;160;3;45000
30;1;0;161;3;60000
45;1;0;162;20;110000
48;1;2;163;18;190000
48;1;3;164;20;170000
36;1;3;165;11;120000
27;1;0;166;3;60000
27;1;0;166;3;60000
27;1;0;166;3;60000
27;1;0;166;3;60000
27;1;0;166;3;60000
27;1;0;166;3;60000
27;1;0;166;3;60000
27;1;0;166;3;60000
28;1;0;166;3;60000
28;1;0;166;3;60000
28;1;0;166;3;60000
28;1;0;166;3;60000
28;1;0;166;3;60000
28;1;0;166;3;60000
28;1;0;166;3;60000
28;1;0;166;3;60000
29;1;0;166;3;60000
29;1;0;166;3;60000
29;1;0;166;3;60000
29;1;0;166;3;60000
29;1;0;166;3;60000
29;1;0;166;3;60000
29;1;0;166;3;60000
29;1;0;166;3;60000
26;1;0;166;2;50000
26;1;0;166;2;50000
26;1;0;166;2;50000
26;1;0;166;2;50000
26;1;0;166;2;50000
26;1;0;166;2;50000
26;1;0;166;2;50000
26;1;0;166;2;50000
26;1;0;166;1;50000
26;1;0;166;2;55000
26;1;0;166;2;55000
26;1;0;166;2;55000
26;1;0;166;2;55000
26;1;0;166;2;55000
26;1;0;166;2;55000
26;1;0;166;2;55000
26;1;0;166;2;55000
26;1;0;166;1;50000
26;1;0;166;2;55000
26;1;0;166;2;55000
26;1;0;166;2;55000
26;1;0;166;2;55000
26;1;0;166;2;55000
26;1;0;166;2;55000
26;1;0;166;2;55000
26;1;0;166;1;50000
26;1;0;166;2;55000
26;1;0;166;2;55000
26;1;0;166;2;55000
26;1;0;166;2;55000
26;1;0;166;2;55000
26;1;0;166;2;55000
26;1;0;166;2;55000
27;1;0;166;1;45000
27;1;0;166;2;55000
27;1;0;166;2;55000
27;1;0;166;2;55000
27;1;0;166;2;55000
27;1;0;166;2;55000
27;1;0;166;2;55000
27;1;0;166;2;55000
27;1;0;166;2;55000
27;1;0;166;2;55000
27;1;0;166;2;55000
27;1;0;166;2;55000
27;1;0;166;2;55000
27;1;0;166;2;55000
27;1;0;166;2;55000
27;1;0;166;2;55000
27;1;0;166;2;55000
33;1;2;166;6;90000
35;1;2;167;8;95000
42;1;2;168;14;115000
45;1;0;169;18;110000
35;1;0;170;7;90000
37;1;0;170;10;120000
36;1;0;170;8;110000
36;1;2;170;11;120000
45;1;3;171;17;155000
46;1;3;171;19;150000
46;1;3;171;17;160000
39;1;3;172;12;115000
43;1;3;172;17;140000
38;1;2;173;9;110000
38;1;2;173;9;110000
43;1;0;174;14;130000
44;1;0;175;14;110000
45;1;3;176;15;150000
46;1;3;176;20;170000
35;1;0;177;7;85000
35;1;0;177;8;85000
33;1;0;178;7;100000
34;1;0;179;9;100000
46;1;3;180;18;150000
47;1;0;181;20;135000
44;1;0;181;16;130000
37;1;2;182;9;120000
34;1;2;183;8;105000
35;1;2;183;9;110000
45;1;2;183;16;140000
37;1;0;184;9;95000
41;1;2;185;13;130000
43;1;0;186;18;105000
36;1;0;187;8;70000
28;1;0;188;2;40000
27;1;0;189;2;45000
47;1;2;190;19;200000
47;1;2;191;19;190000
